number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
37,0.40096,2025-07-12 01:23:15.690797,2025-07-12 01:23:46.874597,0 days 00:00:31.183800000,64,0.01,0.01,0.001,15,500,64,COMPLETE
38,0.41592000000000007,2025-07-12 01:23:46.886155,2025-07-12 01:26:06.877874,0 days 00:02:19.991719000,64,0.1,0.01,0.001,15,3000,64,COMPLETE
39,0.27972,2025-07-12 01:26:06.889856,2025-07-12 01:28:26.343205,0 days 00:02:19.453349000,64,0.1,0.01,0.001,15,3000,64,COMPLETE
40,0.27992000000000006,2025-07-12 01:28:26.355020,2025-07-12 01:47:08.064894,0 days 00:18:41.709874000,64,0.1,1.0,0.001,15,3000,512,COMPLETE
41,0.35168,2025-07-12 01:47:08.076973,2025-07-12 01:49:28.183115,0 days 00:02:20.106142000,64,0.1,0.01,0.001,15,3000,64,COMPLETE
42,0.4041,2025-07-12 01:49:28.195315,2025-07-12 01:51:46.598863,0 days 00:02:18.403548000,64,0.1,0.01,0.001,15,3000,64,COMPLETE
43,0.37746,2025-07-12 01:51:46.611285,2025-07-12 01:52:17.937565,0 days 00:00:31.326280000,64,0.1,0.01,0.001,15,500,64,COMPLETE
44,0.33694,2025-07-12 01:52:17.950229,2025-07-12 01:54:37.232269,0 days 00:02:19.282040000,64,0.5,0.01,0.001,15,3000,64,COMPLETE
45,0.33694,2025-07-12 01:54:37.245003,2025-07-12 01:55:07.943380,0 days 00:00:30.698377000,64,1.0,0.01,0.001,15,500,64,COMPLETE
46,0.4340200000000001,2025-07-12 01:55:07.956406,2025-07-12 01:55:38.393518,0 days 00:00:30.437112000,64,0.01,0.01,0.001,15,500,64,COMPLETE
47,0.3987,2025-07-12 01:55:38.406520,2025-07-12 02:00:13.622602,0 days 00:04:35.216082000,256,0.01,0.01,0.001,15,500,256,COMPLETE
48,0.28382,2025-07-12 02:00:13.636023,2025-07-12 02:02:31.904643,0 days 00:02:18.268620000,64,1.0,0.01,0.1,15,3000,64,COMPLETE
49,0.28418,2025-07-12 02:02:31.918240,2025-07-12 02:03:52.998149,0 days 00:01:21.079909000,64,0.01,1.0,0.001,15,500,256,COMPLETE
