number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
37,0.33184,2025-06-09 04:40:08.453258,2025-06-09 05:00:33.685285,0 days 00:20:25.232027000,64,0.01,0.01,0.0001,3,3000,256,COMPLETE
38,0.18466000000000002,2025-06-09 05:00:33.696997,2025-06-09 05:02:11.152378,0 days 00:01:37.455381000,128,0.01,0.01,0.001,3,500,64,COMPLETE
39,0.194,2025-06-09 05:02:11.166712,2025-06-09 06:33:19.978049,0 days 01:31:08.811337000,256,0.01,0.01,0.0001,3,3000,512,COMPLETE
40,0.08486000000000002,2025-06-09 06:33:19.989839,2025-06-09 06:38:40.764367,0 days 00:05:20.774528000,128,0.01,0.01,0.001,3,500,256,COMPLETE
41,0.38626000000000005,2025-06-09 06:38:40.776535,2025-06-09 06:59:03.453611,0 days 00:20:22.677076000,64,1.0,0.01,0.0001,3,3000,256,COMPLETE
42,0.4055000000000001,2025-06-09 06:59:03.466010,2025-06-09 07:19:29.442121,0 days 00:20:25.976111000,64,1.0,0.01,0.0001,3,3000,256,COMPLETE
43,0.3789,2025-06-09 07:19:29.454531,2025-06-09 07:39:54.120627,0 days 00:20:24.666096000,64,1.0,0.01,0.0001,3,3000,256,COMPLETE
44,0.35584,2025-06-09 07:39:54.133234,2025-06-09 08:00:17.377972,0 days 00:20:23.244738000,64,1.0,0.01,0.0001,3,3000,256,COMPLETE
45,0.39872,2025-06-09 08:00:17.390795,2025-06-09 08:09:27.317152,0 days 00:09:09.926357000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
46,0.39888,2025-06-09 08:09:27.332797,2025-06-09 08:29:50.908461,0 days 00:20:23.575664000,64,1.0,0.01,0.0001,3,3000,256,COMPLETE
47,0.43288000000000004,2025-06-09 08:29:50.921628,2025-06-09 09:23:08.983509,0 days 00:53:18.061881000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
48,0.35952,2025-06-09 09:23:08.996920,2025-06-09 10:12:28.716334,0 days 00:49:19.719414000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
49,0.3955000000000001,2025-06-09 10:12:28.729730,2025-06-09 11:01:48.682283,0 days 00:49:19.952553000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
