number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
57,0.38756,2025-05-26 10:43:57.097811,2025-05-26 10:44:41.070680,0 days 00:00:43.972869000,256,0.1,0.1,0.1,15,500,128,COMPLETE
58,0.4847000000000001,2025-05-26 10:44:41.086104,2025-05-26 10:46:57.827156,0 days 00:02:16.741052000,64,0.01,0.01,0.0001,3,500,512,COMPLETE
59,0.5316400000000001,2025-05-26 10:46:57.843242,2025-05-26 10:47:27.523040,0 days 00:00:29.679798000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
60,0.37736000000000003,2025-05-26 10:47:27.538720,2025-05-26 10:47:57.083247,0 days 00:00:29.544527000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
61,0.47842000000000007,2025-05-26 10:47:57.099219,2025-05-26 10:48:26.840434,0 days 00:00:29.741215000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
62,0.52932,2025-05-26 10:48:26.856468,2025-05-26 10:48:56.563413,0 days 00:00:29.706945000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
63,0.51198,2025-05-26 10:48:56.579713,2025-05-26 10:49:26.242963,0 days 00:00:29.663250000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
64,0.54956,2025-05-26 10:49:26.259507,2025-05-26 10:49:56.015437,0 days 00:00:29.755930000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
65,0.44704,2025-05-26 10:49:56.032037,2025-05-26 10:50:25.690069,0 days 00:00:29.658032000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
66,0.44144000000000005,2025-05-26 10:50:25.706978,2025-05-26 10:51:10.322554,0 days 00:00:44.615576000,256,0.5,1.0,0.0001,3,500,128,COMPLETE
67,0.45668000000000003,2025-05-26 10:51:10.339730,2025-05-26 10:59:57.768938,0 days 00:08:47.429208000,256,0.01,0.5,0.001,3,3000,256,COMPLETE
68,0.37642000000000003,2025-05-26 10:59:57.786144,2025-05-26 11:04:16.874986,0 days 00:04:19.088842000,256,0.01,0.01,0.0001,15,5000,64,COMPLETE
69,0.49682000000000004,2025-05-26 11:04:16.892354,2025-05-26 11:04:38.751122,0 days 00:00:21.858768000,64,0.01,0.01,0.0001,3,500,64,COMPLETE
70,0.41956000000000004,2025-05-26 11:04:38.768696,2025-05-26 11:05:22.625046,0 days 00:00:43.856350000,256,0.1,0.01,0.1,10,500,128,COMPLETE
71,0.5186400000000001,2025-05-26 11:05:22.643010,2025-05-26 11:05:52.294623,0 days 00:00:29.651613000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
72,0.55948,2025-05-26 11:05:52.312865,2025-05-26 11:06:22.067663,0 days 00:00:29.754798000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
73,0.47526,2025-05-26 11:06:22.088647,2025-05-26 11:06:51.688460,0 days 00:00:29.599813000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
74,0.51082,2025-05-26 11:06:51.706893,2025-05-26 11:07:21.411730,0 days 00:00:29.704837000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
75,0.51146,2025-05-26 11:07:21.430489,2025-05-26 11:07:51.125259,0 days 00:00:29.694770000,256,1.0,0.1,0.0001,3,500,64,COMPLETE
76,0.47772000000000003,2025-05-26 11:07:51.145405,2025-05-26 11:08:20.848239,0 days 00:00:29.702834000,128,0.01,0.01,0.0001,3,500,64,COMPLETE
