number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
37,0.2805,2025-07-11 17:32:50.433686,2025-07-11 17:39:32.710305,0 days 00:06:42.276619000,128,0.01,1.0,0.1,10,5000,64,COMPLETE
38,0.39840000000000003,2025-07-11 17:39:32.721679,2025-07-11 17:49:57.402933,0 days 00:10:24.681254000,128,0.5,1.0,0.0001,15,5000,128,COMPLETE
39,0.44098000000000004,2025-07-11 17:49:57.414609,2025-07-11 17:56:41.815681,0 days 00:06:44.401072000,128,1.0,0.5,0.0001,3,5000,64,COMPLETE
40,0.28032,2025-07-11 17:56:41.827718,2025-07-11 18:09:51.557704,0 days 00:13:09.729986000,256,0.01,1.0,0.0001,10,5000,64,COMPLETE
41,0.43314,2025-07-11 18:09:51.569581,2025-07-11 18:16:35.645905,0 days 00:06:44.076324000,128,0.01,1.0,0.0001,3,5000,64,COMPLETE
42,0.38964,2025-07-11 18:16:35.658164,2025-07-11 18:23:17.774383,0 days 00:06:42.116219000,128,0.01,1.0,0.0001,3,5000,64,COMPLETE
43,0.44240000000000007,2025-07-11 18:23:17.786679,2025-07-11 18:30:02.471345,0 days 00:06:44.684666000,128,0.01,1.0,0.0001,3,5000,64,COMPLETE
44,0.39211999999999997,2025-07-11 18:30:02.483856,2025-07-11 19:27:52.857077,0 days 00:57:50.373221000,128,0.01,0.5,0.0001,3,5000,512,COMPLETE
45,0.2805,2025-07-11 19:27:52.870128,2025-07-11 19:28:40.993595,0 days 00:00:48.123467000,128,1.0,0.01,0.1,3,500,64,COMPLETE
46,0.38974,2025-07-11 19:28:41.006606,2025-07-11 19:52:00.318664,0 days 00:23:19.312058000,128,0.01,1.0,0.0001,3,5000,256,COMPLETE
47,0.29466000000000003,2025-07-11 19:52:00.331697,2025-07-11 19:55:56.042997,0 days 00:03:55.711300000,64,0.01,1.0,0.0001,15,5000,64,COMPLETE
48,0.4125000000000001,2025-07-11 19:55:56.056348,2025-07-11 20:05:59.878506,0 days 00:10:03.822158000,128,0.5,0.01,0.0001,3,5000,128,COMPLETE
49,0.36538000000000004,2025-07-11 20:05:59.892200,2025-07-11 21:04:07.104593,0 days 00:58:07.212393000,128,0.01,1.0,0.0001,3,5000,512,COMPLETE
