number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
37,0.20424,2025-07-07 19:32:48.558356,2025-07-07 19:43:43.949701,0 days 00:10:55.391345000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
38,0.30326,2025-07-07 19:43:43.961295,2025-07-07 19:54:38.036331,0 days 00:10:54.075036000,64,0.1,0.1,0.0001,10,3000,128,COMPLETE
39,0.11726,2025-07-07 19:54:38.048146,2025-07-07 20:05:22.006412,0 days 00:10:43.958266000,64,0.1,0.1,0.1,15,3000,128,COMPLETE
40,0.14796,2025-07-07 20:05:22.018323,2025-07-07 20:07:26.767241,0 days 00:02:04.748918000,64,0.1,1.0,0.0001,10,500,128,COMPLETE
41,0.19382000000000002,2025-07-07 20:07:26.779253,2025-07-07 20:18:19.041147,0 days 00:10:52.261894000,64,0.1,0.1,0.0001,10,3000,128,COMPLETE
42,0.31096,2025-07-07 20:18:19.053834,2025-07-07 20:29:15.888638,0 days 00:10:56.834804000,64,0.1,0.1,0.0001,10,3000,128,COMPLETE
43,0.23468000000000003,2025-07-07 20:29:15.901238,2025-07-07 20:40:07.986026,0 days 00:10:52.084788000,64,0.1,0.1,0.0001,10,3000,128,COMPLETE
44,0.22322000000000003,2025-07-07 20:40:07.998708,2025-07-07 20:51:01.204527,0 days 00:10:53.205819000,64,0.1,0.1,0.0001,10,3000,128,COMPLETE
45,0.28994000000000003,2025-07-07 20:51:01.217446,2025-07-07 21:01:53.095443,0 days 00:10:51.877997000,64,0.1,0.1,0.0001,10,3000,128,COMPLETE
46,0.26066,2025-07-07 21:01:53.108432,2025-07-07 21:12:36.762461,0 days 00:10:43.654029000,64,0.1,0.1,0.0001,15,3000,128,COMPLETE
47,0.19510000000000002,2025-07-07 21:12:36.775764,2025-07-07 22:28:52.836074,0 days 01:16:16.060310000,64,0.1,0.1,0.001,10,3000,512,COMPLETE
48,0.23837999999999998,2025-07-07 22:28:52.849606,2025-07-07 22:30:58.297714,0 days 00:02:05.448108000,64,0.1,0.5,0.0001,10,500,128,COMPLETE
49,0.21836,2025-07-07 22:30:58.311332,2025-07-07 22:41:51.786137,0 days 00:10:53.474805000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
