number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
37,0.28148,2025-05-27 00:45:08.283595,2025-05-27 00:46:32.349831,0 days 00:01:24.066236000,256,0.5,0.1,0.001,15,500,64,COMPLETE
38,0.28876,2025-05-27 00:46:32.361519,2025-05-27 00:56:30.437234,0 days 00:09:58.075715000,128,1.0,1.0,0.1,10,5000,128,COMPLETE
39,0.41806,2025-05-27 00:56:30.448991,2025-05-27 01:18:50.086044,0 days 00:22:19.637053000,128,1.0,0.01,0.0001,3,5000,256,COMPLETE
40,0.43666,2025-05-27 01:18:50.098021,2025-05-27 01:30:18.938698,0 days 00:11:28.840677000,256,0.01,0.5,0.001,3,500,512,COMPLETE
41,0.44811999999999996,2025-05-27 01:30:18.950994,2025-05-27 01:40:15.332209,0 days 00:09:56.381215000,128,1.0,1.0,0.001,3,5000,128,COMPLETE
42,0.43290000000000006,2025-05-27 01:40:15.344622,2025-05-27 01:50:19.490129,0 days 00:10:04.145507000,128,1.0,1.0,0.001,3,5000,128,COMPLETE
43,0.42700000000000005,2025-05-27 01:50:19.502783,2025-05-27 02:00:19.536578,0 days 00:10:00.033795000,128,1.0,1.0,0.001,3,5000,128,COMPLETE
44,0.43714000000000003,2025-05-27 02:00:19.549438,2025-05-27 02:10:24.918487,0 days 00:10:05.369049000,128,1.0,1.0,0.001,3,5000,128,COMPLETE
45,0.31774,2025-05-27 02:10:24.931666,2025-05-27 02:16:10.083871,0 days 00:05:45.152205000,64,1.0,0.1,0.001,15,5000,128,COMPLETE
46,0.47618000000000005,2025-05-27 02:16:10.096925,2025-05-27 03:11:06.185892,0 days 00:54:56.088967000,128,1.0,0.01,0.001,3,5000,512,COMPLETE
47,0.37782000000000004,2025-05-27 03:11:06.199117,2025-05-27 04:05:31.289636,0 days 00:54:25.090519000,128,0.1,0.01,0.1,3,5000,512,COMPLETE
48,0.3938,2025-05-27 04:05:31.303295,2025-05-27 04:11:14.754009,0 days 00:05:43.450714000,128,0.5,0.01,0.001,3,500,512,COMPLETE
49,0.38520000000000004,2025-05-27 04:11:14.767559,2025-05-27 04:44:51.745385,0 days 00:33:36.977826000,128,1.0,0.01,0.001,10,3000,512,COMPLETE
50,0.45432,2025-05-27 04:44:51.759337,2025-05-27 05:17:25.676747,0 days 00:32:33.917410000,64,1.0,0.01,0.001,3,5000,512,COMPLETE
51,0.49954000000000004,2025-05-27 05:17:25.690911,2025-05-27 05:49:56.906455,0 days 00:32:31.215544000,64,1.0,0.01,0.001,3,5000,512,COMPLETE
52,0.43906000000000006,2025-05-27 05:49:56.920941,2025-05-27 06:22:31.937381,0 days 00:32:35.016440000,64,1.0,0.01,0.001,3,5000,512,COMPLETE
53,0.46526,2025-05-27 06:22:31.951663,2025-05-27 06:55:08.317990,0 days 00:32:36.366327000,64,1.0,0.01,0.001,3,5000,512,COMPLETE
54,0.42398,2025-05-27 06:55:08.332785,2025-05-27 07:27:34.277330,0 days 00:32:25.944545000,64,1.0,0.01,0.001,3,5000,512,COMPLETE
55,0.4494,2025-05-27 07:27:34.292343,2025-05-27 08:00:04.121335,0 days 00:32:29.828992000,64,1.0,0.01,0.001,3,5000,512,COMPLETE
56,0.43466000000000005,2025-05-27 08:00:04.136466,2025-05-27 08:32:48.442759,0 days 00:32:44.306293000,64,1.0,0.01,0.0001,3,5000,512,COMPLETE
57,0.42424,2025-05-27 08:32:48.458103,2025-05-27 09:05:15.956426,0 days 00:32:27.498323000,64,0.01,0.01,0.001,3,5000,512,COMPLETE
58,0.43612000000000006,2025-05-27 09:05:15.972028,2025-05-27 09:17:51.798306,0 days 00:12:35.826278000,64,1.0,0.01,0.001,3,5000,256,COMPLETE
