number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
37,0.4680000000000001,2025-06-21 13:29:21.629624,2025-06-21 14:13:14.916656,0 days 00:43:53.287032000,64,0.1,1.0,0.1,15,3000,512,COMPLETE
38,0.37852,2025-06-21 14:13:14.928321,2025-06-21 14:16:07.201597,0 days 00:02:52.273276000,64,0.1,1.0,0.0001,3,500,256,COMPLETE
39,0.4680000000000001,2025-06-21 14:16:07.213490,2025-06-21 15:34:07.073874,0 days 01:17:59.860384000,256,0.1,0.01,0.1,15,3000,512,COMPLETE
40,0.39504000000000006,2025-06-21 15:34:07.085860,2025-06-21 16:54:06.490114,0 days 01:19:59.404254000,256,0.1,0.01,0.0001,15,3000,512,COMPLETE
41,0.25768,2025-06-21 16:54:06.502394,2025-06-21 18:12:08.135448,0 days 01:18:01.633054000,256,0.5,0.01,0.1,15,3000,512,COMPLETE
42,0.4680000000000001,2025-06-21 18:12:08.147824,2025-06-21 19:30:06.876994,0 days 01:17:58.729170000,128,0.5,0.01,0.1,3,3000,512,COMPLETE
43,0.4680000000000001,2025-06-21 19:30:06.889691,2025-06-21 20:48:03.749414,0 days 01:17:56.859723000,256,0.1,0.01,0.1,15,3000,512,COMPLETE
44,0.2965,2025-06-21 20:48:03.762016,2025-06-21 22:06:02.073208,0 days 01:17:58.311192000,256,0.1,0.01,0.1,15,3000,512,COMPLETE
45,0.41494000000000003,2025-06-21 22:06:02.086131,2025-06-21 22:08:16.842462,0 days 00:02:14.756331000,128,0.01,0.01,0.001,15,500,128,COMPLETE
46,0.4680000000000001,2025-06-21 22:08:16.855602,2025-06-21 22:37:25.628000,0 days 00:29:08.772398000,128,0.5,0.01,0.1,3,3000,256,COMPLETE
47,0.47788,2025-06-21 22:37:25.642107,2025-06-21 23:06:50.517060,0 days 00:29:24.874953000,128,0.5,0.01,0.001,3,3000,256,COMPLETE
48,0.41456000000000004,2025-06-21 23:06:50.530690,2025-06-21 23:36:13.942881,0 days 00:29:23.412191000,128,0.5,0.01,0.001,3,3000,256,COMPLETE
49,0.38880000000000003,2025-06-21 23:36:13.956932,2025-06-21 23:41:13.694042,0 days 00:04:59.737110000,128,1.0,0.5,0.001,3,500,256,COMPLETE
50,0.41524,2025-06-21 23:41:13.707992,2025-06-21 23:46:10.560262,0 days 00:04:56.852270000,64,0.5,1.0,0.001,3,3000,64,COMPLETE
51,0.4537,2025-06-21 23:46:10.574379,2025-06-22 00:15:38.750100,0 days 00:29:28.175721000,128,0.5,0.01,0.001,3,3000,256,COMPLETE
