number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
37,0.39294,2025-07-27 11:41:52.880568,2025-07-27 12:30:15.864145,0 days 00:48:22.983577000,256,0.1,0.01,0.001,10,3000,64,COMPLETE
38,0.28294,2025-07-27 12:30:15.883970,2025-07-27 13:20:20.512398,0 days 00:50:04.628428000,256,0.5,0.1,0.001,10,3000,64,COMPLETE
39,0.24173999999999998,2025-07-27 13:20:20.532646,2025-07-27 13:33:13.046143,0 days 00:12:52.513497000,256,0.1,0.01,0.001,10,500,256,COMPLETE
40,0.36434,2025-07-27 13:33:13.066273,2025-07-27 14:04:20.963612,0 days 00:31:07.897339000,128,0.1,0.01,0.001,5,3000,64,COMPLETE
41,0.39294,2025-07-27 14:04:20.984998,2025-07-27 14:32:55.374149,0 days 00:28:34.389151000,256,0.1,0.01,0.001,10,3000,64,COMPLETE
42,0.39294,2025-07-27 14:32:55.397680,2025-07-27 14:56:50.333392,0 days 00:23:54.935712000,256,0.1,0.01,0.001,10,3000,64,COMPLETE
43,0.39294,2025-07-27 14:56:50.354341,2025-07-27 15:20:52.073517,0 days 00:24:01.719176000,256,0.1,0.01,0.001,10,3000,64,COMPLETE
44,0.23850000000000002,2025-07-27 15:20:52.097076,2025-07-27 15:44:40.583351,0 days 00:23:48.486275000,256,1.0,0.01,0.001,10,3000,64,COMPLETE
45,0.56352,2025-07-27 15:44:40.605932,2025-07-27 16:50:32.033418,0 days 01:05:51.427486000,256,0.1,0.01,0.0001,10,5000,256,COMPLETE
46,0.18736000000000003,2025-07-27 16:50:32.058663,2025-07-27 17:56:22.147938,0 days 01:05:50.089275000,256,0.1,0.5,0.0001,3,5000,256,COMPLETE
47,0.23356000000000002,2025-07-27 17:56:22.170869,2025-07-27 19:02:03.851849,0 days 01:05:41.680980000,256,0.1,1.0,0.0001,10,5000,256,COMPLETE
48,0.56352,2025-07-27 19:02:03.876494,2025-07-27 20:07:43.378803,0 days 01:05:39.502309000,256,0.1,0.01,0.0001,10,5000,256,COMPLETE
49,0.5207,2025-07-27 20:07:43.403240,2025-07-27 21:12:57.576404,0 days 01:05:14.173164000,256,0.01,0.1,0.0001,10,5000,256,COMPLETE
