number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
37,0.31496,2025-06-19 08:38:25.410046,2025-06-19 08:51:54.941159,0 days 00:13:29.531113000,128,0.5,1.0,0.001,10,5000,64,COMPLETE
38,0.35216000000000003,2025-06-19 08:51:54.952665,2025-06-19 08:54:13.251579,0 days 00:02:18.298914000,256,1.0,0.1,0.1,15,500,128,COMPLETE
39,0.40392000000000006,2025-06-19 08:54:13.263393,2025-06-19 09:11:56.743147,0 days 00:17:43.479754000,64,0.1,0.5,0.0001,3,3000,256,COMPLETE
40,0.37028000000000005,2025-06-19 09:11:56.756875,2025-06-19 11:25:21.370696,0 days 02:13:24.613821000,128,0.01,0.01,0.001,10,5000,512,COMPLETE
41,0.5192800000000001,2025-06-19 11:25:21.382890,2025-06-19 11:27:40.254167,0 days 00:02:18.871277000,128,0.01,0.01,0.0001,15,500,128,COMPLETE
42,0.5077800000000001,2025-06-19 11:27:40.266423,2025-06-19 11:29:58.957194,0 days 00:02:18.690771000,128,0.01,0.01,0.0001,15,500,128,COMPLETE
43,0.5646800000000001,2025-06-19 11:29:58.969915,2025-06-19 11:32:17.736002,0 days 00:02:18.766087000,128,0.01,0.01,0.0001,15,500,128,COMPLETE
44,0.41516,2025-06-19 11:32:17.748567,2025-06-19 11:34:36.394632,0 days 00:02:18.646065000,128,0.01,1.0,0.0001,15,500,128,COMPLETE
45,0.44826,2025-06-19 11:34:36.407642,2025-06-19 11:36:54.196178,0 days 00:02:17.788536000,256,0.01,0.01,0.1,15,500,128,COMPLETE
46,0.45452000000000004,2025-06-19 11:36:54.208970,2025-06-19 11:45:04.364617,0 days 00:08:10.155647000,128,1.0,0.01,0.0001,3,3000,64,COMPLETE
47,0.5316000000000001,2025-06-19 11:45:04.377877,2025-06-19 11:58:35.360365,0 days 00:13:30.982488000,128,0.01,0.01,0.0001,10,5000,64,COMPLETE
48,0.47884000000000004,2025-06-19 11:58:35.373639,2025-06-19 12:06:44.790828,0 days 00:08:09.417189000,128,0.1,0.5,0.0001,3,3000,64,COMPLETE
49,0.37329999999999997,2025-06-19 12:06:44.804316,2025-06-19 12:14:32.043900,0 days 00:07:47.239584000,64,0.5,0.01,0.0001,10,500,512,COMPLETE
50,0.37694,2025-06-19 12:14:32.057842,2025-06-19 12:45:48.577483,0 days 00:31:16.519641000,128,0.01,0.01,0.001,15,3000,256,COMPLETE
51,0.5754600000000001,2025-06-19 12:45:48.591564,2025-06-19 12:53:57.688110,0 days 00:08:09.096546000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
52,0.55176,2025-06-19 12:53:57.702173,2025-06-19 13:02:05.838097,0 days 00:08:08.135924000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
53,0.55686,2025-06-19 13:02:05.852411,2025-06-19 13:10:14.364090,0 days 00:08:08.511679000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
54,0.59148,2025-06-19 13:10:14.378668,2025-06-19 13:18:23.067345,0 days 00:08:08.688677000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
55,0.47920000000000007,2025-06-19 13:18:23.081835,2025-06-19 13:26:31.656145,0 days 00:08:08.574310000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
56,0.5253400000000001,2025-06-19 13:26:31.671151,2025-06-19 13:34:29.082229,0 days 00:07:57.411078000,128,0.01,0.1,0.0001,3,3000,64,COMPLETE
57,0.5703,2025-06-19 13:34:29.097234,2025-06-19 13:42:38.142332,0 days 00:08:09.045098000,256,0.01,0.01,0.0001,3,3000,64,COMPLETE
58,0.45824,2025-06-19 13:42:38.157554,2025-06-19 13:50:48.606097,0 days 00:08:10.448543000,128,0.01,1.0,0.0001,3,3000,64,COMPLETE
59,0.32324,2025-06-19 13:50:48.623542,2025-06-19 13:58:57.768848,0 days 00:08:09.145306000,128,0.01,0.01,0.1,3,3000,64,COMPLETE
60,0.60224,2025-06-19 13:58:57.784495,2025-06-19 14:07:07.135154,0 days 00:08:09.350659000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
61,0.60182,2025-06-19 14:07:07.150857,2025-06-19 14:15:15.086338,0 days 00:08:07.935481000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
62,0.5996600000000001,2025-06-19 14:15:15.102382,2025-06-19 14:23:12.015056,0 days 00:07:56.912674000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
63,0.5702200000000001,2025-06-19 14:23:12.031314,2025-06-19 14:31:20.894538,0 days 00:08:08.863224000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
64,0.541,2025-06-19 14:31:20.910957,2025-06-19 14:39:29.325538,0 days 00:08:08.414581000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
65,0.562,2025-06-19 14:39:29.342522,2025-06-19 14:47:37.539213,0 days 00:08:08.196691000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
66,0.43296,2025-06-19 14:47:37.555753,2025-06-19 14:55:36.759980,0 days 00:07:59.204227000,128,0.1,0.5,0.0001,3,3000,64,COMPLETE
67,0.5626200000000001,2025-06-19 14:55:36.776960,2025-06-19 15:00:52.272619,0 days 00:05:15.495659000,64,0.1,0.01,0.0001,3,3000,64,COMPLETE
68,0.52522,2025-06-19 15:00:52.289564,2025-06-19 15:09:00.321072,0 days 00:08:08.031508000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
69,0.41054,2025-06-19 15:09:00.338593,2025-06-19 15:17:08.531996,0 days 00:08:08.193403000,128,0.1,0.01,0.001,3,3000,64,COMPLETE
70,0.5283,2025-06-19 15:17:08.550983,2025-06-19 15:46:20.103736,0 days 00:29:11.552753000,256,0.1,0.1,0.0001,3,3000,256,COMPLETE
71,0.41986,2025-06-19 15:46:20.121744,2025-06-19 15:54:28.359723,0 days 00:08:08.237979000,128,0.1,0.01,0.0001,10,3000,64,COMPLETE
72,0.37238000000000004,2025-06-19 15:54:28.377806,2025-06-19 16:02:36.581710,0 days 00:08:08.203904000,128,0.1,0.01,0.0001,10,3000,64,COMPLETE
73,0.44200000000000006,2025-06-19 16:02:36.599980,2025-06-19 16:10:44.425519,0 days 00:08:07.825539000,128,0.1,0.01,0.0001,10,3000,64,COMPLETE
74,0.43698000000000004,2025-06-19 16:10:44.446546,2025-06-19 16:18:53.537640,0 days 00:08:09.091094000,128,1.0,0.01,0.0001,10,3000,64,COMPLETE
75,0.42696,2025-06-19 16:18:53.556029,2025-06-19 16:32:25.246608,0 days 00:13:31.690579000,128,0.5,0.01,0.0001,3,5000,64,COMPLETE
76,0.42532000000000003,2025-06-19 16:32:25.265391,2025-06-19 17:51:01.940586,0 days 01:18:36.675195000,128,0.1,1.0,0.1,10,3000,512,COMPLETE
77,0.56874,2025-06-19 17:51:01.959788,2025-06-19 17:59:10.492238,0 days 00:08:08.532450000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
78,0.5486800000000001,2025-06-19 17:59:10.511312,2025-06-19 18:04:18.549045,0 days 00:05:08.037733000,64,0.01,0.01,0.0001,10,3000,64,COMPLETE
79,0.42632000000000003,2025-06-19 18:04:18.567973,2025-06-19 18:12:29.530068,0 days 00:08:10.962095000,128,1.0,0.5,0.0001,3,3000,64,COMPLETE
80,0.42954000000000003,2025-06-19 18:12:29.549580,2025-06-19 18:20:38.579830,0 days 00:08:09.030250000,128,0.1,0.01,0.0001,10,3000,64,COMPLETE
81,0.60436,2025-06-19 18:20:38.602071,2025-06-19 18:28:48.468055,0 days 00:08:09.865984000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
82,0.5811999999999999,2025-06-19 18:28:48.487657,2025-06-19 18:36:57.452982,0 days 00:08:08.965325000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
83,0.60948,2025-06-19 18:36:57.473023,2025-06-19 18:45:06.862981,0 days 00:08:09.389958000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
84,0.56962,2025-06-19 18:45:06.883141,2025-06-19 18:53:05.609030,0 days 00:07:58.725889000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
85,0.51036,2025-06-19 18:53:05.630614,2025-06-19 19:01:14.332033,0 days 00:08:08.701419000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
86,0.4864200000000001,2025-06-19 19:01:14.352410,2025-06-19 19:09:23.672923,0 days 00:08:09.320513000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
87,0.366,2025-06-19 19:09:23.695205,2025-06-19 19:22:57.089792,0 days 00:13:33.394587000,128,0.01,0.01,0.001,3,5000,64,COMPLETE
88,0.56972,2025-06-19 19:22:57.113471,2025-06-19 19:54:12.499860,0 days 00:31:15.386389000,128,0.5,0.01,0.0001,3,3000,256,COMPLETE
89,0.57594,2025-06-19 19:54:12.520899,2025-06-19 20:02:20.508690,0 days 00:08:07.987791000,256,0.01,0.01,0.0001,3,3000,64,COMPLETE
90,0.37404000000000004,2025-06-19 20:02:20.529759,2025-06-19 21:22:32.845233,0 days 01:20:12.315474000,128,0.01,0.01,0.0001,3,3000,512,COMPLETE
91,0.5655800000000001,2025-06-19 21:22:32.866596,2025-06-19 21:30:41.135173,0 days 00:08:08.268577000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
92,0.56768,2025-06-19 21:30:41.156594,2025-06-19 21:38:50.502602,0 days 00:08:09.346008000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
93,0.5502800000000001,2025-06-19 21:38:50.524413,2025-06-19 21:47:00.044114,0 days 00:08:09.519701000,128,0.01,0.1,0.0001,3,3000,64,COMPLETE
94,0.56192,2025-06-19 21:47:00.066308,2025-06-19 21:55:09.790226,0 days 00:08:09.723918000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
95,0.333,2025-06-19 21:55:09.812266,2025-06-19 22:03:20.366559,0 days 00:08:10.554293000,128,0.01,0.01,0.1,3,3000,64,COMPLETE
96,0.37744,2025-06-19 22:03:20.389043,2025-06-19 22:11:30.890886,0 days 00:08:10.501843000,128,0.01,1.0,0.0001,3,3000,64,COMPLETE
97,0.5835,2025-06-19 22:11:30.914881,2025-06-19 22:19:40.895329,0 days 00:08:09.980448000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
98,0.56192,2025-06-19 22:19:40.919931,2025-06-19 22:27:50.582179,0 days 00:08:09.662248000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
99,0.55318,2025-06-19 22:27:50.605025,2025-06-19 22:33:05.401175,0 days 00:05:14.796150000,64,0.01,0.01,0.0001,3,3000,64,COMPLETE
100,0.5696,2025-06-19 22:33:05.424488,2025-06-19 22:41:14.061365,0 days 00:08:08.636877000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
101,0.45838000000000007,2025-06-19 22:41:14.084608,2025-06-19 22:49:23.156064,0 days 00:08:09.071456000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
102,0.5691200000000001,2025-06-19 22:49:23.182059,2025-06-19 22:57:32.521089,0 days 00:08:09.339030000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
