number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
37,0.09304,2025-07-06 11:20:40.526226,2025-07-06 11:23:09.200276,0 days 00:02:28.674050000,128,0.1,0.1,0.1,3,500,64,COMPLETE
38,0.20338,2025-07-06 11:23:09.211942,2025-07-06 11:27:16.457665,0 days 00:04:07.245723000,128,1.0,0.5,0.0001,3,500,128,COMPLETE
39,0.22904,2025-07-06 11:27:16.469455,2025-07-06 11:46:20.934943,0 days 00:19:04.465488000,256,0.01,0.1,0.001,15,500,256,COMPLETE
40,0.2356,2025-07-06 11:46:20.947106,2025-07-06 11:50:26.884731,0 days 00:04:05.937625000,128,0.1,0.01,0.001,15,500,128,COMPLETE
41,0.22940000000000002,2025-07-06 11:50:26.896968,2025-07-06 11:58:20.634194,0 days 00:07:53.737226000,64,0.5,0.1,0.001,10,3000,64,COMPLETE
42,0.20590000000000003,2025-07-06 11:58:20.646644,2025-07-06 12:06:14.557045,0 days 00:07:53.910401000,64,0.5,0.1,0.001,10,3000,64,COMPLETE
43,0.32436000000000004,2025-07-06 12:06:14.571284,2025-07-06 12:19:48.436951,0 days 00:13:33.865667000,128,0.5,0.1,0.001,3,3000,64,COMPLETE
44,0.20962000000000003,2025-07-06 12:19:48.449669,2025-07-06 12:42:11.323811,0 days 00:22:22.874142000,128,0.5,0.1,0.001,3,5000,64,COMPLETE
45,0.09304,2025-07-06 12:42:11.336816,2025-07-06 12:55:38.250813,0 days 00:13:26.913997000,128,0.5,0.1,0.1,3,3000,64,COMPLETE
46,0.08041999999999999,2025-07-06 12:55:38.264012,2025-07-06 15:39:53.503034,0 days 02:44:15.239022000,128,0.01,1.0,0.001,3,3000,512,COMPLETE
47,0.19240000000000002,2025-07-06 15:39:53.516055,2025-07-06 16:02:13.953089,0 days 00:22:20.437034000,128,0.5,0.1,0.0001,3,5000,64,COMPLETE
48,0.24108000000000002,2025-07-06 16:02:13.966610,2025-07-06 16:47:47.316790,0 days 00:45:33.350180000,256,1.0,0.01,0.001,15,3000,128,COMPLETE
49,0.13832000000000003,2025-07-06 16:47:47.330466,2025-07-06 16:50:19.479582,0 days 00:02:32.149116000,128,0.5,0.5,0.001,3,500,64,COMPLETE
