number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
37,0.35024,2025-07-27 06:09:29.139599,2025-07-27 06:14:11.935355,0 days 00:04:42.795756000,64,0.01,0.5,0.0001,10,3000,256,COMPLETE
38,0.71594,2025-07-27 06:14:11.951188,2025-07-27 06:15:13.489605,0 days 00:01:01.538417000,64,1.0,0.01,0.001,5,500,64,COMPLETE
39,0.4384,2025-07-27 06:15:13.510964,2025-07-27 06:16:27.520669,0 days 00:01:14.009705000,128,0.5,0.1,0.1,5,500,64,COMPLETE
40,0.43002000000000007,2025-07-27 06:16:27.540828,2025-07-27 06:18:09.695735,0 days 00:01:42.154907000,256,1.0,0.01,0.001,3,500,64,COMPLETE
41,0.71594,2025-07-27 06:18:09.718773,2025-07-27 06:19:11.013633,0 days 00:01:01.294860000,64,1.0,0.01,0.001,5,500,64,COMPLETE
42,0.71594,2025-07-27 06:19:11.035712,2025-07-27 06:20:12.776945,0 days 00:01:01.741233000,64,1.0,0.01,0.001,5,500,64,COMPLETE
43,0.71594,2025-07-27 06:20:12.797852,2025-07-27 06:21:15.468695,0 days 00:01:02.670843000,64,1.0,0.01,0.001,5,500,64,COMPLETE
44,0.40302,2025-07-27 06:21:15.486140,2025-07-27 06:22:17.273262,0 days 00:01:01.787122000,64,0.01,0.1,0.0001,5,500,64,COMPLETE
45,0.3371,2025-07-27 06:22:17.293710,2025-07-27 06:23:18.657511,0 days 00:01:01.363801000,64,0.5,0.5,0.001,10,500,64,COMPLETE
46,0.71594,2025-07-27 06:23:18.680704,2025-07-27 06:24:20.102948,0 days 00:01:01.422244000,64,1.0,0.01,0.001,5,500,64,COMPLETE
47,0.71594,2025-07-27 06:24:20.126050,2025-07-27 06:25:21.954720,0 days 00:01:01.828670000,64,1.0,0.01,0.001,5,500,64,COMPLETE
48,0.50108,2025-07-27 06:25:21.977547,2025-07-27 06:26:38.340456,0 days 00:01:16.362909000,128,1.0,0.01,0.001,5,500,64,COMPLETE
49,0.48432000000000003,2025-07-27 06:26:38.359313,2025-07-27 06:27:39.983129,0 days 00:01:01.623816000,64,0.5,0.1,0.0001,3,500,64,COMPLETE
