number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
37,0.8919800000000001,2025-05-29 16:09:07.307934,2025-05-29 16:09:56.762598,0 days 00:00:49.454664000,256,0.1,0.1,0.0001,3,500,128,COMPLETE
38,0.8557800000000001,2025-05-29 16:09:56.774407,2025-05-29 16:10:46.205362,0 days 00:00:49.430955000,256,0.1,0.01,0.0001,3,500,128,COMPLETE
39,0.8314,2025-05-29 16:10:46.217306,2025-05-29 16:11:19.563203,0 days 00:00:33.345897000,256,0.1,0.1,0.001,3,500,64,COMPLETE
40,0.8541200000000001,2025-05-29 16:11:19.575196,2025-05-29 16:13:01.600052,0 days 00:01:42.024856000,128,0.1,0.1,0.0001,3,500,256,COMPLETE
41,0.8887800000000001,2025-05-29 16:13:01.612407,2025-05-29 16:13:51.187088,0 days 00:00:49.574681000,256,0.1,0.1,0.0001,3,500,128,COMPLETE
42,0.88982,2025-05-29 16:13:51.199543,2025-05-29 16:14:40.633275,0 days 00:00:49.433732000,256,0.1,0.1,0.0001,3,500,128,COMPLETE
43,0.8435800000000001,2025-05-29 16:14:40.646119,2025-05-29 16:15:30.144713,0 days 00:00:49.498594000,256,0.1,0.1,0.0001,3,500,128,COMPLETE
44,0.8405400000000001,2025-05-29 16:15:30.157673,2025-05-29 16:16:19.709178,0 days 00:00:49.551505000,256,0.1,0.1,0.0001,3,500,128,COMPLETE
45,0.8103,2025-05-29 16:16:19.722405,2025-05-29 16:17:09.108050,0 days 00:00:49.385645000,256,0.1,0.01,0.001,3,500,128,COMPLETE
46,0.48592,2025-05-29 16:17:09.121158,2025-05-29 16:24:51.135156,0 days 00:07:42.013998000,128,0.1,0.5,0.0001,3,5000,128,COMPLETE
47,0.43014,2025-05-29 16:24:51.148369,2025-05-29 16:25:40.641782,0 days 00:00:49.493413000,256,0.1,1.0,0.1,3,500,128,COMPLETE
48,0.5322,2025-05-29 16:25:40.655399,2025-05-29 17:04:08.290195,0 days 00:38:27.634796000,256,0.5,0.1,0.0001,3,5000,512,COMPLETE
49,0.8478600000000001,2025-05-29 17:04:08.303871,2025-05-29 17:04:57.836684,0 days 00:00:49.532813000,128,0.1,0.1,0.0001,3,500,128,COMPLETE
